subject,total_runtime_mins,dom_key,nondom_key,gradcpt_trial,frame_count,transition_step,coherence,condition,resp_key,rt
939681,0.6546323,j,f,38,1818,42,0.875,dom,j,0.701841
939681,0.90460955,j,f,39,1872,48,1.0,nondom,0,0.0
939681,0.9160223833333333,j,f,40,1913,41,0.8541666666666666,dom,j,0.68477
939681,0.9282520333333333,j,f,41,1956,36,0.75,dom,j,0.600821
939681,0.9421564833333333,j,f,42,2005,37,0.7708333333333334,dom,j,0.618204
939681,0.9552928166666667,j,f,43,2051,35,0.7291666666666666,dom,j,0.588923
939681,0.9688410833333333,j,f,44,2099,35,0.7291666666666666,dom,j,0.583974
939681,0.9835926500000001,j,f,45,2151,39,0.8125,dom,j,0.652049
939681,0.9974799999999999,j,f,46,2200,40,0.8333333333333334,dom,j,0.667294
939681,1.0127814333333334,j,f,47,2254,46,0.9583333333333334,dom,j,0.768136
939681,1.02446945,j,f,48,2295,39,0.8125,dom,j,0.651297
939681,1.0386566833333333,j,f,49,2345,41,0.8541666666666666,dom,j,0.684968
939681,1.0514387833333332,j,f,50,2390,38,0.7916666666666666,dom,j,0.63483
939681,1.0645074333333333,j,f,51,2436,36,0.75,dom,j,0.601148
939681,1.0786891166666666,j,f,52,2486,38,0.7916666666666666,dom,j,0.633973
939681,1.0939920666666665,j,f,53,2540,44,0.9166666666666666,dom,j,0.735038
939681,1.1064970666666667,j,f,54,2584,40,0.8333333333333334,dom,j,0.667327
939681,1.11929575,j,f,55,2629,37,0.7708333333333334,dom,j,0.617829
939681,1.1323581666666667,j,f,56,2675,35,0.7291666666666666,dom,j,0.584809
939681,1.1454328166666667,j,f,57,2721,33,0.6875,dom,j,0.551132
939681,1.1609990833333332,j,f,58,2776,40,0.8333333333333334,dom,j,0.667032
939681,1.17435545,j,f,59,2823,39,0.8125,dom,j,0.651431
939681,1.1874189166666667,j,f,60,2869,37,0.7708333333333334,dom,j,0.618126
939681,1.2021682,j,f,61,2921,41,0.8541666666666666,dom,j,0.684022
939681,1.2160554166666666,j,f,62,2970,42,0.875,dom,j,0.701277
939681,1.2299675166666666,j,f,63,3019,43,0.8958333333333334,dom,j,0.718765
939681,1.24358435,j,f,64,3067,43,0.8958333333333334,dom,j,0.717042
939681,1.2588753,j,f,65,3120,48,1.0,nondom,0,0.0
939681,1.27028385,j,f,66,3161,41,0.8541666666666666,dom,j,0.684513
939681,1.2825204,j,f,67,3204,36,0.75,dom,j,0.601112
939681,1.29530805,j,f,68,3249,33,0.6875,dom,j,0.550328
939681,1.3103242833333333,j,f,69,3302,38,0.7916666666666666,dom,j,0.634063
939681,1.3233977333333333,j,f,70,3348,36,0.75,dom,j,0.601468
939681,1.3356274833333333,j,f,71,3391,31,0.6458333333333334,dom,j,0.517855
939681,1.6056420833333334,j,f,72,3439,31,0.6458333333333334,dom,j,15.900937
939681,1.6189938833333335,j,f,73,3486,30,0.625,dom,j,0.500837
939681,1.6326239333333334,j,f,74,3534,30,0.625,dom,j,0.500826
939681,1.6462426166666666,j,f,75,3582,30,0.625,dom,j,0.501041
939681,1.6595808666666667,j,f,76,3629,29,0.6041666666666666,dom,j,0.484138
939681,1.6729409166666669,j,f,77,3676,28,0.5833333333333334,dom,j,0.468335
939681,1.6873924,j,f,78,3727,31,0.6458333333333334,dom,j,0.517949
939681,1.70241805,j,f,79,3780,36,0.75,dom,j,0.601353
939681,1.7165971999999998,j,f,80,3830,38,0.7916666666666666,nondom,j,0.63382
